mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_eta,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_ACC,split1_test_ACC,split2_test_ACC,split3_test_ACC,split4_test_ACC,mean_test_ACC,std_test_ACC,rank_test_ACC,split0_test_ExpectedLoss,split1_test_ExpectedLoss,split2_test_ExpectedLoss,split3_test_ExpectedLoss,split4_test_ExpectedLoss,mean_test_ExpectedLoss,std_test_ExpectedLoss,rank_test_ExpectedLoss
0.0462458610534668,0.0070803185858362115,0.0061457157135009766,0.0009969686855171606,0.6,0.1,1,4,3,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.6}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7900584795321637,0.09022540920188477,109,-0.14285714285714285,-1.1666666666666667,-0.16129032258064516,-0.44,-0.38461538461538464,-0.45908590334396787,0.37289770805723416,82
0.05441551208496094,0.005656655076560624,0.006179094314575195,0.0004105681463215886,0.6,0.1,1,4,3,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.8}",0.8947368421052632,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.7777777777777778,0.7900584795321638,0.11963888988042468,82,-0.14285714285714285,-1.7857142857142858,-0.125,-0.44,-0.38461538461538464,-0.5756373626373626,0.6179879936101892,217
0.04163694381713867,0.006913456440830957,0.006930065155029297,0.00082848688696799,0.6,0.1,1,4,5,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.6842105263157895,0.6111111111111112,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.6812865497076024,0.04122703329126212,388,-1.5,-2.5454545454545454,-1.25,-1.25,-2.0,-1.709090909090909,0.4998760176862371,388
0.045598936080932614,0.005315109997825905,0.00680246353149414,0.0014694063771650842,0.6,0.1,1,4,5,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.8947368421052632,0.7777777777777778,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.8122807017543859,0.06805771474140891,19,-0.14285714285714285,-0.5,-0.16129032258064516,-0.6363636363636364,-0.38461538461538464,-0.36502529728336175,0.19135990432074954,46
0.03701591491699219,0.004961184779102163,0.006785392761230469,0.0011379708140839997,0.6,0.1,1,4,10,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.04079751968383789,0.0022238410034730533,0.006443834304809571,0.0007864884149233216,0.6,0.1,1,4,10,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.052798223495483396,0.005342106283628704,0.0076010704040527345,0.001743834992880473,0.6,0.1,1,5,1,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7789473684210526,0.09437879057061589,226,-0.14285714285714285,-1.1666666666666667,-0.2857142857142857,-0.44,-0.6363636363636364,-0.5343203463203463,0.3561514966033747,145
0.054626178741455075,0.0036288712639750303,0.005928182601928711,0.0005265914320185421,0.6,0.1,1,5,1,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7789473684210526,0.09437879057061589,226,-0.14285714285714285,-1.1666666666666667,-0.2857142857142857,-0.44,-0.6363636363636364,-0.5343203463203463,0.3561514966033747,145
0.03816094398498535,0.0023719263343226055,0.006315374374389648,0.0011938708741055155,0.6,0.1,1,5,3,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.6}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7900584795321637,0.09022540920188477,109,-0.14285714285714285,-1.1666666666666667,-0.16129032258064516,-0.44,-0.38461538461538464,-0.45908590334396787,0.37289770805723416,82
0.061781454086303714,0.017655503544852322,0.007399129867553711,0.0011993094156093273,0.6,0.1,1,5,3,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.8947368421052632,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.7777777777777778,0.7900584795321638,0.11963888988042468,82,-0.14285714285714285,-1.7857142857142858,-0.125,-0.44,-0.38461538461538464,-0.5756373626373626,0.6179879936101892,217
0.05943994522094727,0.017615093983506615,0.010358524322509766,0.0058708723453426495,0.6,0.1,1,5,5,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.6842105263157895,0.6111111111111112,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.6812865497076024,0.04122703329126212,388,-1.5,-2.5454545454545454,-1.25,-1.25,-2.0,-1.709090909090909,0.4998760176862371,388
0.05439934730529785,0.004271575761000118,0.01820073127746582,0.017904253798529533,0.6,0.1,1,5,5,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.8947368421052632,0.7777777777777778,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.8122807017543859,0.06805771474140891,19,-0.14285714285714285,-0.5,-0.16129032258064516,-0.6363636363636364,-0.38461538461538464,-0.36502529728336175,0.19135990432074954,46
0.04723401069641113,0.002466496350795592,0.006766414642333985,0.0016374022824548317,0.6,0.1,1,5,10,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.04039888381958008,0.007171241983056486,0.006200456619262695,0.0004007140601323865,0.6,0.1,1,5,10,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.05601186752319336,0.008125997632478227,0.0063817501068115234,0.0013627320823637531,0.6,0.1,1.5,3,1,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",0.8947368421052632,0.6111111111111112,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7678362573099415,0.10907020663645511,316,-0.14285714285714285,-1.7857142857142858,-0.2857142857142857,-0.44,-0.6363636363636364,-0.6581298701298701,0.5871457015819437,316
0.05759983062744141,0.008935714333372483,0.007001686096191406,0.001416168761476744,0.6,0.1,1.5,3,1,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7789473684210526,0.09437879057061589,226,-0.14285714285714285,-1.1666666666666667,-0.2857142857142857,-0.44,-0.6363636363636364,-0.5343203463203463,0.3561514966033747,145
0.050598430633544925,0.0012004184143678451,0.008202075958251953,0.0016014588913849121,0.6,0.1,1.5,3,3,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.6}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7900584795321637,0.09022540920188477,109,-0.14285714285714285,-1.1666666666666667,-0.16129032258064516,-0.44,-0.38461538461538464,-0.45908590334396787,0.37289770805723416,82
0.04883275032043457,0.004425541046735669,0.006539392471313477,0.0010035051237964477,0.6,0.1,1.5,3,3,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.8}",0.8947368421052632,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.7777777777777778,0.7900584795321638,0.11963888988042468,82,-0.14285714285714285,-1.7857142857142858,-0.125,-0.44,-0.38461538461538464,-0.5756373626373626,0.6179879936101892,217
0.04621572494506836,0.007989040813480031,0.00738677978515625,0.0013724511495669652,0.6,0.1,1.5,3,5,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",0.6842105263157895,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6701754385964912,0.03583034779424651,397,-1.5,-2.5454545454545454,-2.0,-1.25,-2.0,-1.859090909090909,0.449609564322845,397
0.04172396659851074,0.002181853129735231,0.00600123405456543,0.0008952702789816061,0.6,0.1,1.5,3,5,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.8947368421052632,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8011695906432749,0.08442143828125656,55,-0.14285714285714285,-0.5,-0.16129032258064516,-0.7142857142857143,-0.38461538461538464,-0.38060971286777734,0.21458659766747237,64
0.03934144973754883,0.0022881164269170228,0.0067409038543701175,0.0010535135714967105,0.6,0.1,1.5,3,10,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.04054360389709473,0.003938629134537741,0.007092094421386719,0.0012523476828629689,0.6,0.1,1.5,3,10,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.07540192604064941,0.03040747757465851,0.009399223327636718,0.003555246648117875,0.6,0.1,1.5,4,1,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.8947368421052632,0.6111111111111112,0.8333333333333334,0.7222222222222222,0.7222222222222222,0.7567251461988305,0.09848897733594703,331,-0.14285714285714285,-1.7857142857142858,-0.5,-0.44,-0.6363636363636364,-0.700987012987013,0.5658318459176834,331
0.08788070678710938,0.024479182504759667,0.011909866333007812,0.00908499051978348,0.6,0.1,1.5,4,1,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7789473684210526,0.09437879057061589,226,-0.14285714285714285,-1.1666666666666667,-0.2857142857142857,-0.44,-0.6363636363636364,-0.5343203463203463,0.3561514966033747,145
0.06428194046020508,0.014306616480998131,0.008341646194458008,0.0013383434024904271,0.6,0.1,1.5,4,3,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.6}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7900584795321637,0.09022540920188477,109,-0.14285714285714285,-1.1666666666666667,-0.16129032258064516,-0.44,-0.38461538461538464,-0.45908590334396787,0.37289770805723416,82
0.05507016181945801,0.004542745856947675,0.008130216598510742,0.000650484791357144,0.6,0.1,1.5,4,3,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 3, 'subsample': 0.8}",0.8947368421052632,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.7777777777777778,0.7900584795321638,0.11963888988042468,82,-0.14285714285714285,-1.7857142857142858,-0.125,-0.44,-0.38461538461538464,-0.5756373626373626,0.6179879936101892,217
0.04238901138305664,0.0051660372265682295,0.007600831985473633,0.0018546048023194784,0.6,0.1,1.5,4,5,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.6842105263157895,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6701754385964912,0.03583034779424651,397,-1.5,-2.5454545454545454,-2.0,-1.25,-2.0,-1.859090909090909,0.449609564322845,397
0.04579958915710449,0.004445878967920852,0.00800023078918457,0.0008951108922196036,0.6,0.1,1.5,4,5,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.8947368421052632,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8011695906432749,0.08442143828125656,55,-0.14285714285714285,-0.5,-0.16129032258064516,-0.7142857142857143,-0.38461538461538464,-0.38060971286777734,0.21458659766747237,64
0.03923707008361817,0.007279619981299484,0.007563304901123047,0.0013212547301915682,0.6,0.1,1.5,4,10,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.040096473693847653,0.005496857140540486,0.006308794021606445,0.0008673265509684705,0.6,0.1,1.5,4,10,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.054364919662475586,0.0029328207920807435,0.006800985336303711,0.000977836656370646,0.6,0.1,1.5,5,1,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.8947368421052632,0.6111111111111112,0.8333333333333334,0.7222222222222222,0.7222222222222222,0.7567251461988305,0.09848897733594703,331,-0.14285714285714285,-1.7857142857142858,-0.5,-0.44,-0.6363636363636364,-0.700987012987013,0.5658318459176834,331
0.0662165641784668,0.007193605735968477,0.006983709335327148,0.0018069679237739515,0.6,0.1,1.5,5,1,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7789473684210526,0.09437879057061589,226,-0.14285714285714285,-1.1666666666666667,-0.2857142857142857,-0.44,-0.6363636363636364,-0.5343203463203463,0.3561514966033747,145
0.04561858177185059,0.0049090866727540036,0.008022308349609375,0.0015634695523256094,0.6,0.1,1.5,5,3,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.6}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7900584795321637,0.09022540920188477,109,-0.14285714285714285,-1.1666666666666667,-0.16129032258064516,-0.44,-0.38461538461538464,-0.45908590334396787,0.37289770805723416,82
0.05405282974243164,0.004426239928305278,0.007222938537597656,0.0014507036331581039,0.6,0.1,1.5,5,3,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.8947368421052632,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.7777777777777778,0.7900584795321638,0.11963888988042468,82,-0.14285714285714285,-1.7857142857142858,-0.125,-0.44,-0.38461538461538464,-0.5756373626373626,0.6179879936101892,217
0.04259166717529297,0.005786136178228072,0.006405162811279297,0.0013499631879958832,0.6,0.1,1.5,5,5,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.6842105263157895,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6701754385964912,0.03583034779424651,397,-1.5,-2.5454545454545454,-2.0,-1.25,-2.0,-1.859090909090909,0.449609564322845,397
0.04158205986022949,0.004134873964677122,0.008046770095825195,0.000784096958968693,0.6,0.1,1.5,5,5,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.8947368421052632,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8011695906432749,0.08442143828125656,55,-0.14285714285714285,-0.5,-0.16129032258064516,-0.7142857142857143,-0.38461538461538464,-0.38060971286777734,0.21458659766747237,64
0.04623632431030274,0.006597141250992734,0.007778024673461914,0.0011468812111817732,0.6,0.1,1.5,5,10,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.046226215362548825,0.0023911934454041613,0.009006977081298828,3.938282353600949e-05,0.6,0.1,1.5,5,10,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.631578947368421,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6485380116959064,0.023127157816707794,415,-2.3333333333333335,-2.5454545454545454,-2.0,-2.0,-2.0,-2.175757575757576,0.22546757863925182,415
0.06296796798706054,0.008270751724664424,0.007903146743774413,0.001565253321269535,0.6,0.1,2,3,1,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",0.8947368421052632,0.6111111111111112,0.8333333333333334,0.7222222222222222,0.7222222222222222,0.7567251461988305,0.09848897733594703,331,-0.14285714285714285,-1.7857142857142858,-0.5,-0.44,-0.6363636363636364,-0.700987012987013,0.5658318459176834,331
0.06236143112182617,0.005792866439070833,0.006774282455444336,0.0014494576178632394,0.6,0.1,2,3,1,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.8947368421052632,0.6111111111111112,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7678362573099415,0.10907020663645511,316,-0.14285714285714285,-1.7857142857142858,-0.2857142857142857,-0.44,-0.6363636363636364,-0.6581298701298701,0.5871457015819437,316
0.04936041831970215,0.0023139430234167613,0.00728449821472168,0.0016279337946262557,0.6,0.1,2,3,3,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.6}",0.8947368421052632,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7900584795321637,0.09022540920188477,109,-0.14285714285714285,-1.1666666666666667,-0.16129032258064516,-0.44,-0.38461538461538464,-0.45908590334396787,0.37289770805723416,82
0.06433019638061524,0.01580276278916394,0.008329153060913086,0.001573348233039025,0.6,0.1,2,3,3,0.8,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 3, 'subsample': 0.8}",0.8947368421052632,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.7777777777777778,0.7900584795321638,0.11963888988042468,82,-0.14285714285714285,-1.7857142857142858,-0.125,-0.44,-0.38461538461538464,-0.5756373626373626,0.6179879936101892,217
0.07324204444885254,0.039345149209815404,0.008979082107543945,0.0010731310982819528,0.6,0.1,2,3,5,0.6,"{'colsample_bytree': 0.6, 'eta': 0.1, 'gamma': 2, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",0.6842105263157895,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6701754385964912,0.03583034779424651,397,-1.5,-2.5454545454545454,-2.0,-1.25,-2.0,-1.859090909090909,0.449609564322845,397
